Time [s],STM32_RX,STM32_TX,I2C_CLK,I2C_DATA,Channel 4,Channel 5,Channel 6,Channel 7
8.064084167,1,1,0,1,1,1,1,1
8.064088792,1,1,1,1,1,1,1,1
8.064093708,1,1,0,1,1,1,1,1
8.064094083,1,1,0,0,1,1,1,1
8.064098792,1,1,1,0,1,1,1,1
8.064103708,1,1,0,0,1,1,1,1
8.064104167,1,1,0,1,1,1,1,1
8.064108792,1,1,1,1,1,1,1,1
8.064113708,1,1,0,1,1,1,1,1
8.064114083,1,1,0,0,1,1,1,1
8.064118792,1,1,1,0,1,1,1,1
8.064123708,1,1,0,0,1,1,1,1
8.064128792,1,1,1,0,1,1,1,1
8.064133708,1,1,0,0,1,1,1,1
8.064134208,1,1,0,1,1,1,1,1
8.064138792,1,1,1,1,1,1,1,1
8.064143708,1,1,0,1,1,1,1,1
8.064148792,1,1,1,1,1,1,1,1
8.064153708,1,1,0,1,1,1,1,1
8.064153917,1,1,0,0,1,1,1,1
8.064158833,1,1,1,0,1,1,1,1
8.064163708,1,1,0,0,1,1,1,1
8.064173083,1,1,1,0,1,1,1,1
8.064177958,1,1,0,0,1,1,1,1
8.064183083,1,1,1,0,1,1,1,1
8.064188000,1,1,0,0,1,1,1,1
8.064193083,1,1,1,0,1,1,1,1
8.064198000,1,1,0,0,1,1,1,1
8.064203083,1,1,1,0,1,1,1,1
8.064208000,1,1,0,0,1,1,1,1
8.064213083,1,1,1,0,1,1,1,1
8.064218000,1,1,0,0,1,1,1,1
8.064223083,1,1,1,0,1,1,1,1
8.064228000,1,1,0,0,1,1,1,1
8.064228333,1,1,0,1,1,1,1,1
8.064233083,1,1,1,1,1,1,1,1
8.064238000,1,1,0,1,1,1,1,1
8.064243083,1,1,1,1,1,1,1,1
8.064248000,1,1,0,1,1,1,1,1
8.064253083,1,1,1,1,1,1,1,1
8.064258000,1,1,0,1,1,1,1,1
8.064263958,1,1,0,0,1,1,1,1
8.064268583,1,1,1,0,1,1,1,1
8.064274292,1,1,1,1,1,1,1,1
8.164333500,1,1,1,0,1,1,1,1
8.164338542,1,1,0,0,1,1,1,1
8.164348167,1,1,1,0,1,1,1,1
8.164353042,1,1,0,0,1,1,1,1
8.164353542,1,1,0,1,1,1,1,1
8.164358125,1,1,1,1,1,1,1,1
8.164363042,1,1,0,1,1,1,1,1
8.164363417,1,1,0,0,1,1,1,1
8.164368167,1,1,1,0,1,1,1,1
8.164373083,1,1,0,0,1,1,1,1
8.164373542,1,1,0,1,1,1,1,1
8.164378167,1,1,1,1,1,1,1,1
8.164383083,1,1,0,1,1,1,1,1
8.164383417,1,1,0,0,1,1,1,1
8.164388167,1,1,1,0,1,1,1,1
8.164393083,1,1,0,0,1,1,1,1
8.164398167,1,1,1,0,1,1,1,1
8.164403083,1,1,0,0,1,1,1,1
8.164403542,1,1,0,1,1,1,1,1
8.164408167,1,1,1,1,1,1,1,1
8.164413083,1,1,0,1,1,1,1,1
8.164413458,1,1,0,0,1,1,1,1
8.164418167,1,1,1,0,1,1,1,1
8.164423083,1,1,0,0,1,1,1,1
8.164428167,1,1,1,0,1,1,1,1
8.164433083,1,1,0,0,1,1,1,1
8.164438542,1,1,0,1,1,1,1,1
8.164443333,1,1,1,1,1,1,1,1
8.164448292,1,1,0,1,1,1,1,1
8.164448625,1,1,0,0,1,1,1,1
8.164453375,1,1,1,0,1,1,1,1
8.164458292,1,1,0,0,1,1,1,1
8.164458750,1,1,0,1,1,1,1,1
8.164463375,1,1,1,1,1,1,1,1
8.164468292,1,1,0,1,1,1,1,1
8.164473375,1,1,1,1,1,1,1,1
8.164478292,1,1,0,1,1,1,1,1
8.164478667,1,1,0,0,1,1,1,1
8.164483375,1,1,1,0,1,1,1,1
8.164488292,1,1,0,0,1,1,1,1
8.164493375,1,1,1,0,1,1,1,1
8.164498292,1,1,0,0,1,1,1,1
8.164498750,1,1,0,1,1,1,1,1
8.164503375,1,1,1,1,1,1,1,1
8.164508292,1,1,0,1,1,1,1,1
8.164513375,1,1,1,1,1,1,1,1
8.164518292,1,1,0,1,1,1,1,1
8.164518500,1,1,0,0,1,1,1,1
8.164523375,1,1,1,0,1,1,1,1
8.164528292,1,1,0,0,1,1,1,1
8.164528667,1,1,0,1,1,1,1,1
8.164537750,1,1,1,1,1,1,1,1
8.164543375,1,1,1,0,1,1,1,1
8.164548417,1,1,0,0,1,1,1,1
8.164554208,1,1,1,0,1,1,1,1
8.164559125,1,1,0,0,1,1,1,1
8.164559583,1,1,0,1,1,1,1,1
8.164564208,1,1,1,1,1,1,1,1
8.164569125,1,1,0,1,1,1,1,1
8.164569500,1,1,0,0,1,1,1,1
8.164574208,1,1,1,0,1,1,1,1
8.164579125,1,1,0,0,1,1,1,1
8.164579583,1,1,0,1,1,1,1,1
8.164584208,1,1,1,1,1,1,1,1
8.164589125,1,1,0,1,1,1,1,1
8.164589500,1,1,0,0,1,1,1,1
8.164594208,1,1,1,0,1,1,1,1
8.164599125,1,1,0,0,1,1,1,1
8.164604208,1,1,1,0,1,1,1,1
8.164609125,1,1,0,0,1,1,1,1
8.164609625,1,1,0,1,1,1,1,1
8.164614208,1,1,1,1,1,1,1,1
8.164619125,1,1,0,1,1,1,1,1
8.164624208,1,1,1,1,1,1,1,1
8.164629125,1,1,0,1,1,1,1,1
8.164629333,1,1,0,0,1,1,1,1
8.164634250,1,1,1,0,1,1,1,1
8.164639125,1,1,0,0,1,1,1,1
8.164648417,1,1,1,0,1,1,1,1
8.164653333,1,1,0,0,1,1,1,1
8.164658417,1,1,1,0,1,1,1,1
8.164663333,1,1,0,0,1,1,1,1
8.164663708,1,1,0,1,1,1,1,1
8.164668417,1,1,1,1,1,1,1,1
8.164673333,1,1,0,1,1,1,1,1
8.164678417,1,1,1,1,1,1,1,1
8.164683333,1,1,0,1,1,1,1,1
8.164683542,1,1,0,0,1,1,1,1
8.164688417,1,1,1,0,1,1,1,1
8.164693333,1,1,0,0,1,1,1,1
8.164698458,1,1,1,0,1,1,1,1
8.164703333,1,1,0,0,1,1,1,1
8.164708458,1,1,1,0,1,1,1,1
8.164713333,1,1,0,0,1,1,1,1
8.164713708,1,1,0,1,1,1,1,1
8.164718417,1,1,1,1,1,1,1,1
8.164723333,1,1,0,1,1,1,1,1
8.164728458,1,1,1,1,1,1,1,1
8.164733375,1,1,0,1,1,1,1,1
8.164739375,1,1,0,0,1,1,1,1
8.164744000,1,1,1,0,1,1,1,1
8.164749708,1,1,1,1,1,1,1,1
8.164774667,1,1,1,0,1,1,1,1
8.164779750,1,1,0,0,1,1,1,1
8.164789333,1,1,1,0,1,1,1,1
8.164794250,1,1,0,0,1,1,1,1
8.164794708,1,1,0,1,1,1,1,1
8.164799333,1,1,1,1,1,1,1,1
8.164804250,1,1,0,1,1,1,1,1
8.164804625,1,1,0,0,1,1,1,1
8.164809333,1,1,1,0,1,1,1,1
8.164814250,1,1,0,0,1,1,1,1
8.164814750,1,1,0,1,1,1,1,1
8.164819333,1,1,1,1,1,1,1,1
8.164824250,1,1,0,1,1,1,1,1
8.164824625,1,1,0,0,1,1,1,1
8.164829333,1,1,1,0,1,1,1,1
8.164834250,1,1,0,0,1,1,1,1
8.164839333,1,1,1,0,1,1,1,1
8.164844250,1,1,0,0,1,1,1,1
8.164844750,1,1,0,1,1,1,1,1
8.164849333,1,1,1,1,1,1,1,1
8.164854250,1,1,0,1,1,1,1,1
8.164854625,1,1,0,0,1,1,1,1
8.164859375,1,1,1,0,1,1,1,1
8.164864292,1,1,0,0,1,1,1,1
8.164869375,1,1,1,0,1,1,1,1
8.164874292,1,1,0,0,1,1,1,1
8.164879750,1,1,0,1,1,1,1,1
8.164884542,1,1,1,1,1,1,1,1
8.164889458,1,1,0,1,1,1,1,1
8.164889833,1,1,0,0,1,1,1,1
8.164894542,1,1,1,0,1,1,1,1
8.164899458,1,1,0,0,1,1,1,1
8.164899958,1,1,0,1,1,1,1,1
8.164904542,1,1,1,1,1,1,1,1
8.164909458,1,1,0,1,1,1,1,1
8.164914542,1,1,1,1,1,1,1,1
8.164919458,1,1,0,1,1,1,1,1
8.164919833,1,1,0,0,1,1,1,1
8.164924583,1,1,1,0,1,1,1,1
8.164929458,1,1,0,0,1,1,1,1
8.164929958,1,1,0,1,1,1,1,1
8.164934542,1,1,1,1,1,1,1,1
8.164939500,1,1,0,1,1,1,1,1
8.164939833,1,1,0,0,1,1,1,1
8.164944583,1,1,1,0,1,1,1,1
8.164949500,1,1,0,0,1,1,1,1
8.164954583,1,1,1,0,1,1,1,1
8.164959500,1,1,0,0,1,1,1,1
8.164964583,1,1,1,0,1,1,1,1
8.164969500,1,1,0,0,1,1,1,1
8.164969833,1,1,0,1,1,1,1,1
8.164978958,1,1,1,1,1,1,1,1
8.164984542,1,1,1,0,1,1,1,1
8.164989625,1,1,0,0,1,1,1,1
8.164995417,1,1,1,0,1,1,1,1
8.165000292,1,1,0,0,1,1,1,1
8.165000792,1,1,0,1,1,1,1,1
8.165005417,1,1,1,1,1,1,1,1
8.165010292,1,1,0,1,1,1,1,1
8.165010667,1,1,0,0,1,1,1,1
8.165015417,1,1,1,0,1,1,1,1
8.165020333,1,1,0,0,1,1,1,1
8.165020792,1,1,0,1,1,1,1,1
8.165025417,1,1,1,1,1,1,1,1
8.165030333,1,1,0,1,1,1,1,1
8.165030667,1,1,0,0,1,1,1,1
8.165035417,1,1,1,0,1,1,1,1
8.165040333,1,1,0,0,1,1,1,1
8.165045417,1,1,1,0,1,1,1,1
8.165050333,1,1,0,0,1,1,1,1
8.165050792,1,1,0,1,1,1,1,1
8.165055417,1,1,1,1,1,1,1,1
8.165060333,1,1,0,1,1,1,1,1
8.165065417,1,1,1,1,1,1,1,1
8.165070333,1,1,0,1,1,1,1,1
8.165070542,1,1,0,0,1,1,1,1
8.165075417,1,1,1,0,1,1,1,1
8.165080333,1,1,0,0,1,1,1,1
8.165080792,1,1,0,1,1,1,1,1
8.165089875,1,1,1,1,1,1,1,1
8.165094792,1,1,0,1,1,1,1,1
8.165095000,1,1,0,0,1,1,1,1
8.165099875,1,1,1,0,1,1,1,1
8.165104792,1,1,0,0,1,1,1,1
8.165109875,1,1,1,0,1,1,1,1
8.165114792,1,1,0,0,1,1,1,1
8.165119875,1,1,1,0,1,1,1,1
8.165124792,1,1,0,0,1,1,1,1
8.165129875,1,1,1,0,1,1,1,1
8.165134792,1,1,0,0,1,1,1,1
8.165139875,1,1,1,0,1,1,1,1
8.165144792,1,1,0,0,1,1,1,1
8.165145167,1,1,0,1,1,1,1,1
8.165149875,1,1,1,1,1,1,1,1
8.165154792,1,1,0,1,1,1,1,1
8.165155000,1,1,0,0,1,1,1,1
8.165159875,1,1,1,0,1,1,1,1
8.165164792,1,1,0,0,1,1,1,1
8.165169875,1,1,1,0,1,1,1,1
8.165174792,1,1,0,0,1,1,1,1
8.165185250,1,1,1,0,1,1,1,1
8.165190167,1,1,0,0,1,1,1,1
8.165195250,1,1,1,0,1,1,1,1
8.165200167,1,1,0,0,1,1,1,1
8.165205292,1,1,1,0,1,1,1,1
8.165210167,1,1,0,0,1,1,1,1
8.165215292,1,1,1,0,1,1,1,1
8.165220167,1,1,0,0,1,1,1,1
8.165225292,1,1,1,0,1,1,1,1
8.165230208,1,1,0,0,1,1,1,1
8.165235292,1,1,1,0,1,1,1,1
8.165240208,1,1,0,0,1,1,1,1
8.165240542,1,1,0,1,1,1,1,1
8.165245292,1,1,1,1,1,1,1,1
8.165250208,1,1,0,1,1,1,1,1
8.165250417,1,1,0,0,1,1,1,1
8.165255292,1,1,1,0,1,1,1,1
8.165260208,1,1,0,0,1,1,1,1
8.165260542,1,1,0,1,1,1,1,1
8.165265292,1,1,1,1,1,1,1,1
8.165270208,1,1,0,1,1,1,1,1
8.165276208,1,1,0,0,1,1,1,1
8.165280875,1,1,1,0,1,1,1,1
8.165286542,1,1,1,1,1,1,1,1
8.165316542,1,1,1,0,1,1,1,1
8.165321583,1,1,0,0,1,1,1,1
8.165331167,1,1,1,0,1,1,1,1
8.165336083,1,1,0,0,1,1,1,1
8.165336583,1,1,0,1,1,1,1,1
8.165341167,1,1,1,1,1,1,1,1
8.165346083,1,1,0,1,1,1,1,1
8.165346458,1,1,0,0,1,1,1,1
8.165351208,1,1,1,0,1,1,1,1
8.165356083,1,1,0,0,1,1,1,1
8.165356583,1,1,0,1,1,1,1,1
8.165361167,1,1,1,1,1,1,1,1
8.165366083,1,1,0,1,1,1,1,1
8.165366458,1,1,0,0,1,1,1,1
8.165371208,1,1,1,0,1,1,1,1
8.165376125,1,1,0,0,1,1,1,1
8.165381208,1,1,1,0,1,1,1,1
8.165386125,1,1,0,0,1,1,1,1
8.165386583,1,1,0,1,1,1,1,1
8.165391208,1,1,1,1,1,1,1,1
8.165396125,1,1,0,1,1,1,1,1
8.165396458,1,1,0,0,1,1,1,1
8.165401208,1,1,1,0,1,1,1,1
8.165406125,1,1,0,0,1,1,1,1
8.165411208,1,1,1,0,1,1,1,1
8.165416125,1,1,0,0,1,1,1,1
8.165421667,1,1,0,1,1,1,1,1
8.165426458,1,1,1,1,1,1,1,1
8.165431375,1,1,0,1,1,1,1,1
8.165431750,1,1,0,0,1,1,1,1
8.165436458,1,1,1,0,1,1,1,1
8.165441375,1,1,0,0,1,1,1,1
8.165441833,1,1,0,1,1,1,1,1
8.165446458,1,1,1,1,1,1,1,1
8.165451375,1,1,0,1,1,1,1,1
8.165456458,1,1,1,1,1,1,1,1
8.165461375,1,1,0,1,1,1,1,1
8.165461750,1,1,0,0,1,1,1,1
8.165466458,1,1,1,0,1,1,1,1
8.165471375,1,1,0,0,1,1,1,1
8.165471875,1,1,0,1,1,1,1,1
8.165476458,1,1,1,1,1,1,1,1
8.165481375,1,1,0,1,1,1,1,1
8.165486458,1,1,1,1,1,1,1,1
8.165491375,1,1,0,1,1,1,1,1
8.165491750,1,1,0,0,1,1,1,1
8.165496500,1,1,1,0,1,1,1,1
8.165501375,1,1,0,0,1,1,1,1
8.165506500,1,1,1,0,1,1,1,1
8.165511417,1,1,0,0,1,1,1,1
8.165511750,1,1,0,1,1,1,1,1
8.165520875,1,1,1,1,1,1,1,1
8.165526458,1,1,1,0,1,1,1,1
8.165531542,1,1,0,0,1,1,1,1
8.165532083,1,1,0,1,1,1,1,1
8.165532500,1,1,0,0,1,1,1,1
8.165537667,1,1,1,0,1,1,1,1
8.165542583,1,1,0,0,1,1,1,1
8.165543083,1,1,0,1,1,1,1,1
8.165547667,1,1,1,1,1,1,1,1
8.165552583,1,1,0,1,1,1,1,1
8.165552958,1,1,0,0,1,1,1,1
8.165557667,1,1,1,0,1,1,1,1
8.165562583,1,1,0,0,1,1,1,1
8.165563083,1,1,0,1,1,1,1,1
8.165567667,1,1,1,1,1,1,1,1
8.165572583,1,1,0,1,1,1,1,1
8.165572958,1,1,0,0,1,1,1,1
8.165577708,1,1,1,0,1,1,1,1
8.165582625,1,1,0,0,1,1,1,1
8.165587708,1,1,1,0,1,1,1,1
8.165592625,1,1,0,0,1,1,1,1
8.165593083,1,1,0,1,1,1,1,1
8.165597708,1,1,1,1,1,1,1,1
8.165602625,1,1,0,1,1,1,1,1
8.165607708,1,1,1,1,1,1,1,1
8.165612625,1,1,0,1,1,1,1,1
8.165612833,1,1,0,0,1,1,1,1
8.165617708,1,1,1,0,1,1,1,1
8.165622625,1,1,0,0,1,1,1,1
8.165632167,1,1,1,0,1,1,1,1
8.165637042,1,1,0,0,1,1,1,1
8.165637417,1,1,0,1,1,1,1,1
8.165642167,1,1,1,1,1,1,1,1
8.165647042,1,1,0,1,1,1,1,1
8.165647250,1,1,0,0,1,1,1,1
8.165652167,1,1,1,0,1,1,1,1
8.165657083,1,1,0,0,1,1,1,1
8.165657417,1,1,0,1,1,1,1,1
8.165662167,1,1,1,1,1,1,1,1
8.165667083,1,1,0,1,1,1,1,1
8.165672167,1,1,1,1,1,1,1,1
8.165677083,1,1,0,1,1,1,1,1
8.165682167,1,1,1,1,1,1,1,1
8.165687083,1,1,0,1,1,1,1,1
8.165687292,1,1,0,0,1,1,1,1
8.165692167,1,1,1,0,1,1,1,1
8.165697083,1,1,0,0,1,1,1,1
8.165702167,1,1,1,0,1,1,1,1
8.165707083,1,1,0,0,1,1,1,1
8.165712167,1,1,1,0,1,1,1,1
8.165717083,1,1,0,0,1,1,1,1
8.165727500,1,1,1,0,1,1,1,1
8.165732417,1,1,0,0,1,1,1,1
8.165737500,1,1,1,0,1,1,1,1
8.165742417,1,1,0,0,1,1,1,1
8.165747500,1,1,1,0,1,1,1,1
8.165752417,1,1,0,0,1,1,1,1
8.165757500,1,1,1,0,1,1,1,1
8.165762417,1,1,0,0,1,1,1,1
8.165767500,1,1,1,0,1,1,1,1
8.165772417,1,1,0,0,1,1,1,1
8.165777500,1,1,1,0,1,1,1,1
8.165782417,1,1,0,0,1,1,1,1
8.165787500,1,1,1,0,1,1,1,1
8.165792417,1,1,0,0,1,1,1,1
8.165797500,1,1,1,0,1,1,1,1
8.165802417,1,1,0,0,1,1,1,1
8.165802792,1,1,0,1,1,1,1,1
8.165807500,1,1,1,1,1,1,1,1
8.165812417,1,1,0,1,1,1,1,1
8.165818417,1,1,0,0,1,1,1,1
8.165823083,1,1,1,0,1,1,1,1
8.165828792,1,1,1,1,1,1,1,1
8.165953792,1,1,1,0,1,1,1,1
8.165958833,1,1,0,0,1,1,1,1
8.165968417,1,1,1,0,1,1,1,1
8.165973333,1,1,0,0,1,1,1,1
8.165973833,1,1,0,1,1,1,1,1
8.165978417,1,1,1,1,1,1,1,1
8.165983333,1,1,0,1,1,1,1,1
8.165983708,1,1,0,0,1,1,1,1
8.165988458,1,1,1,0,1,1,1,1
8.165993333,1,1,0,0,1,1,1,1
8.165993833,1,1,0,1,1,1,1,1
8.165998417,1,1,1,1,1,1,1,1
8.166003333,1,1,0,1,1,1,1,1
8.166003708,1,1,0,0,1,1,1,1
8.166008458,1,1,1,0,1,1,1,1
8.166013375,1,1,0,0,1,1,1,1
8.166018458,1,1,1,0,1,1,1,1
8.166023375,1,1,0,0,1,1,1,1
8.166023833,1,1,0,1,1,1,1,1
8.166028458,1,1,1,1,1,1,1,1
8.166033375,1,1,0,1,1,1,1,1
8.166033708,1,1,0,0,1,1,1,1
8.166038458,1,1,1,0,1,1,1,1
8.166043375,1,1,0,0,1,1,1,1
8.166048458,1,1,1,0,1,1,1,1
8.166053375,1,1,0,0,1,1,1,1
8.166058833,1,1,0,1,1,1,1,1
8.166063625,1,1,1,1,1,1,1,1
8.166068542,1,1,0,1,1,1,1,1
8.166068917,1,1,0,0,1,1,1,1
8.166073667,1,1,1,0,1,1,1,1
8.166078542,1,1,0,0,1,1,1,1
8.166079042,1,1,0,1,1,1,1,1
8.166083625,1,1,1,1,1,1,1,1
8.166088583,1,1,0,1,1,1,1,1
8.166088917,1,1,0,0,1,1,1,1
8.166093667,1,1,1,0,1,1,1,1
8.166098583,1,1,0,0,1,1,1,1
8.166103667,1,1,1,0,1,1,1,1
8.166108583,1,1,0,0,1,1,1,1
8.166113667,1,1,1,0,1,1,1,1
8.166118583,1,1,0,0,1,1,1,1
8.166123667,1,1,1,0,1,1,1,1
8.166128583,1,1,0,0,1,1,1,1
8.166129042,1,1,0,1,1,1,1,1
8.166133667,1,1,1,1,1,1,1,1
8.166138583,1,1,0,1,1,1,1,1
8.166138792,1,1,0,0,1,1,1,1
8.166143667,1,1,1,0,1,1,1,1
8.166148583,1,1,0,0,1,1,1,1
8.166148958,1,1,0,1,1,1,1,1
8.166158042,1,1,1,1,1,1,1,1
8.166163667,1,1,1,0,1,1,1,1
8.166168708,1,1,0,0,1,1,1,1
8.166174500,1,1,1,0,1,1,1,1
8.166179417,1,1,0,0,1,1,1,1
8.166179875,1,1,0,1,1,1,1,1
8.166184500,1,1,1,1,1,1,1,1
8.166189417,1,1,0,1,1,1,1,1
8.166189750,1,1,0,0,1,1,1,1
8.166194500,1,1,1,0,1,1,1,1
8.166199417,1,1,0,0,1,1,1,1
8.166199875,1,1,0,1,1,1,1,1
8.166204500,1,1,1,1,1,1,1,1
8.166209417,1,1,0,1,1,1,1,1
8.166209792,1,1,0,0,1,1,1,1
8.166214500,1,1,1,0,1,1,1,1
8.166219417,1,1,0,0,1,1,1,1
8.166224500,1,1,1,0,1,1,1,1
8.166229417,1,1,0,0,1,1,1,1
8.166229875,1,1,0,1,1,1,1,1
8.166234500,1,1,1,1,1,1,1,1
8.166239417,1,1,0,1,1,1,1,1
8.166244500,1,1,1,1,1,1,1,1
8.166249417,1,1,0,1,1,1,1,1
8.166249625,1,1,0,0,1,1,1,1
8.166254500,1,1,1,0,1,1,1,1
8.166259417,1,1,0,0,1,1,1,1
8.166268750,1,1,1,0,1,1,1,1
8.166273667,1,1,0,0,1,1,1,1
8.166278750,1,1,1,0,1,1,1,1
8.166283667,1,1,0,0,1,1,1,1
8.166288792,1,1,1,0,1,1,1,1
8.166293667,1,1,0,0,1,1,1,1
8.166294042,1,1,0,1,1,1,1,1
8.166298792,1,1,1,1,1,1,1,1
8.166303708,1,1,0,1,1,1,1,1
8.166303917,1,1,0,0,1,1,1,1
8.166308792,1,1,1,0,1,1,1,1
8.166313708,1,1,0,0,1,1,1,1
8.166318792,1,1,1,0,1,1,1,1
8.166323708,1,1,0,0,1,1,1,1
8.166328792,1,1,1,0,1,1,1,1
8.166333708,1,1,0,0,1,1,1,1
8.166338792,1,1,1,0,1,1,1,1
8.166343708,1,1,0,0,1,1,1,1
8.166344042,1,1,0,1,1,1,1,1
8.166348792,1,1,1,1,1,1,1,1
8.166353708,1,1,0,1,1,1,1,1
8.166359708,1,1,0,0,1,1,1,1
8.166364375,1,1,1,0,1,1,1,1
8.166370042,1,1,1,1,1,1,1,1
8.166395042,1,1,1,0,1,1,1,1
8.166400083,1,1,0,0,1,1,1,1
8.166409750,1,1,1,0,1,1,1,1
8.166414667,1,1,0,0,1,1,1,1
8.166415125,1,1,0,1,1,1,1,1
8.166419750,1,1,1,1,1,1,1,1
8.166424667,1,1,0,1,1,1,1,1
8.166425042,1,1,0,0,1,1,1,1
8.166429750,1,1,1,0,1,1,1,1
8.166434667,1,1,0,0,1,1,1,1
8.166435125,1,1,0,1,1,1,1,1
8.166439750,1,1,1,1,1,1,1,1
8.166444667,1,1,0,1,1,1,1,1
8.166445042,1,1,0,0,1,1,1,1
8.166449750,1,1,1,0,1,1,1,1
8.166454667,1,1,0,0,1,1,1,1
8.166459750,1,1,1,0,1,1,1,1
8.166464667,1,1,0,0,1,1,1,1
8.166465167,1,1,0,1,1,1,1,1
8.166469750,1,1,1,1,1,1,1,1
8.166474667,1,1,0,1,1,1,1,1
8.166475042,1,1,0,0,1,1,1,1
8.166479750,1,1,1,0,1,1,1,1
8.166484667,1,1,0,0,1,1,1,1
8.166489792,1,1,1,0,1,1,1,1
8.166494667,1,1,0,0,1,1,1,1
8.166500208,1,1,0,1,1,1,1,1
8.166505000,1,1,1,1,1,1,1,1
8.166509958,1,1,0,1,1,1,1,1
8.166510292,1,1,0,0,1,1,1,1
8.166515042,1,1,1,0,1,1,1,1
8.166519958,1,1,0,0,1,1,1,1
8.166520417,1,1,0,1,1,1,1,1
8.166525042,1,1,1,1,1,1,1,1
8.166529958,1,1,0,1,1,1,1,1
8.166530292,1,1,0,0,1,1,1,1
8.166535042,1,1,1,0,1,1,1,1
8.166539958,1,1,0,0,1,1,1,1
8.166545042,1,1,1,0,1,1,1,1
8.166549958,1,1,0,0,1,1,1,1
8.166555042,1,1,1,0,1,1,1,1
8.166559958,1,1,0,0,1,1,1,1
8.166565042,1,1,1,0,1,1,1,1
8.166569958,1,1,0,0,1,1,1,1
8.166570417,1,1,0,1,1,1,1,1
8.166575042,1,1,1,1,1,1,1,1
8.166579958,1,1,0,1,1,1,1,1
8.166580167,1,1,0,0,1,1,1,1
8.166585042,1,1,1,0,1,1,1,1
8.166589958,1,1,0,0,1,1,1,1
8.166590333,1,1,0,1,1,1,1,1
8.166599417,1,1,1,1,1,1,1,1
8.166605042,1,1,1,0,1,1,1,1
8.166610083,1,1,0,0,1,1,1,1
8.166615875,1,1,1,0,1,1,1,1
8.166620792,1,1,0,0,1,1,1,1
8.166621250,1,1,0,1,1,1,1,1
8.166625875,1,1,1,1,1,1,1,1
8.166630792,1,1,0,1,1,1,1,1
8.166631167,1,1,0,0,1,1,1,1
8.166635875,1,1,1,0,1,1,1,1
8.166640792,1,1,0,0,1,1,1,1
8.166641250,1,1,0,1,1,1,1,1
8.166645875,1,1,1,1,1,1,1,1
8.166650792,1,1,0,1,1,1,1,1
8.166651167,1,1,0,0,1,1,1,1
8.166655875,1,1,1,0,1,1,1,1
8.166660792,1,1,0,0,1,1,1,1
8.166665875,1,1,1,0,1,1,1,1
8.166670792,1,1,0,0,1,1,1,1
8.166671250,1,1,0,1,1,1,1,1
8.166675875,1,1,1,1,1,1,1,1
8.166680792,1,1,0,1,1,1,1,1
8.166685875,1,1,1,1,1,1,1,1
8.166690792,1,1,0,1,1,1,1,1
8.166691000,1,1,0,0,1,1,1,1
8.166695875,1,1,1,0,1,1,1,1
8.166700792,1,1,0,0,1,1,1,1
8.166710083,1,1,1,0,1,1,1,1
8.166715000,1,1,0,0,1,1,1,1
8.166720083,1,1,1,0,1,1,1,1
8.166725000,1,1,0,0,1,1,1,1
8.166730083,1,1,1,0,1,1,1,1
8.166735000,1,1,0,0,1,1,1,1
8.166735375,1,1,0,1,1,1,1,1
8.166740083,1,1,1,1,1,1,1,1
8.166745000,1,1,0,1,1,1,1,1
8.166745208,1,1,0,0,1,1,1,1
8.166750083,1,1,1,0,1,1,1,1
8.166755000,1,1,0,0,1,1,1,1
8.166760083,1,1,1,0,1,1,1,1
8.166765000,1,1,0,0,1,1,1,1
8.166770083,1,1,1,0,1,1,1,1
8.166775000,1,1,0,0,1,1,1,1
8.166780125,1,1,1,0,1,1,1,1
8.166785000,1,1,0,0,1,1,1,1
8.166785375,1,1,0,1,1,1,1,1
8.166790083,1,1,1,1,1,1,1,1
8.166795000,1,1,0,1,1,1,1,1
8.166801042,1,1,0,0,1,1,1,1
8.166805667,1,1,1,0,1,1,1,1
8.166811375,1,1,1,1,1,1,1,1
8.167976667,1,1,1,0,1,1,1,1
8.167981750,1,1,0,0,1,1,1,1
8.167991417,1,1,1,0,1,1,1,1
8.167996292,1,1,0,0,1,1,1,1
8.167996792,1,1,0,1,1,1,1,1
8.168001375,1,1,1,1,1,1,1,1
8.168006292,1,1,0,1,1,1,1,1
8.168006667,1,1,0,0,1,1,1,1
8.168011417,1,1,1,0,1,1,1,1
8.168016333,1,1,0,0,1,1,1,1
8.168016792,1,1,0,1,1,1,1,1
8.168021417,1,1,1,1,1,1,1,1
8.168026333,1,1,0,1,1,1,1,1
8.168026667,1,1,0,0,1,1,1,1
8.168031417,1,1,1,0,1,1,1,1
8.168036333,1,1,0,0,1,1,1,1
8.168041417,1,1,1,0,1,1,1,1
8.168046333,1,1,0,0,1,1,1,1
8.168046792,1,1,0,1,1,1,1,1
8.168051417,1,1,1,1,1,1,1,1
8.168056333,1,1,0,1,1,1,1,1
8.168056708,1,1,0,0,1,1,1,1
8.168061417,1,1,1,0,1,1,1,1
8.168066333,1,1,0,0,1,1,1,1
8.168071417,1,1,1,0,1,1,1,1
8.168076333,1,1,0,0,1,1,1,1
8.168081875,1,1,0,1,1,1,1,1
8.168086667,1,1,1,1,1,1,1,1
8.168091583,1,1,0,1,1,1,1,1
8.168091958,1,1,0,0,1,1,1,1
8.168096667,1,1,1,0,1,1,1,1
8.168101583,1,1,0,0,1,1,1,1
8.168102083,1,1,0,1,1,1,1,1
8.168106667,1,1,1,1,1,1,1,1
8.168111583,1,1,0,1,1,1,1,1
